Date,National/State/County,State,state,County,fips,Last Update,Data Quality Grade,Total Cases,New Cases,Total Deaths,New Deaths,Total Cases (adj.),New Cases (adj.)
2020-05-10,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,141,0,2,0,NA,NA
2020-05-11,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,141,0,2,0,NA,NA
2020-05-12,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,146,5,2,0,NA,NA
2020-05-13,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,146,0,2,0,NA,NA
2020-05-14,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,149,3,2,0,NA,NA
2020-05-15,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,149,0,2,0,NA,NA
2020-05-16,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,157,8,2,0,NA,NA
2020-05-17,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,159,2,2,0,NA,NA
2020-05-18,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,163,4,2,0,NA,NA
2020-05-19,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,165,2,2,0,NA,NA
2020-05-20,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,168,3,2,0,NA,NA
2020-05-21,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,174,6,2,0,NA,NA
2020-05-22,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,186,12,2,0,NA,NA
2020-05-23,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,192,6,2,0,NA,NA
2020-05-24,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,192,0,2,0,NA,NA
2020-05-25,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,200,8,2,0,NA,NA
2020-05-26,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,200,0,2,0,NA,NA
2020-05-27,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,205,5,2,0,NA,NA
2020-05-28,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,205,0,2,0,NA,NA
2020-05-29,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,206,1,2,0,NA,NA
2020-05-30,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,212,6,2,0,NA,NA
2020-05-31,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,213,1,2,0,NA,NA
2020-06-01,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,217,4,2,0,NA,NA
2020-06-02,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,217,0,2,0,NA,NA
2020-06-03,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,219,2,2,0,NA,NA
2020-06-04,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,219,0,2,0,NA,NA
2020-06-05,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,221,2,2,0,NA,NA
2020-06-06,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,226,5,2,0,NA,NA
2020-06-07,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,231,5,2,0,NA,NA
2020-06-08,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,234,3,2,0,NA,NA
2020-06-09,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,234,0,2,0,NA,NA
2020-06-10,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,239,5,2,0,NA,NA
2020-06-11,County,California,CA,Santa Cruz,087,2020-06-13T01:48:41Z,N/A,249,10,2,0,NA,NA
2020-01-26,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-01-31,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-02,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-20,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-21,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-26,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-28,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-29,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-01,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-02,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-03,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-04,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-05,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-06,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-07,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-08,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,1,0,0,NA,NA
2020-03-09,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-10,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-11,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-12,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-13,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-14,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-15,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-16,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-17,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-18,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-19,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-20,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-21,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-22,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,2,1,0,0,NA,NA
2020-03-23,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,3,1,0,0,NA,NA
2020-03-24,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-25,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,3,0,1,1,NA,NA
2020-03-26,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,3,0,1,0,NA,NA
2020-03-27,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,3,0,1,0,NA,NA
2020-03-28,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,4,1,1,0,NA,NA
2020-03-29,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,4,0,1,0,NA,NA
2020-03-30,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,6,2,1,0,NA,NA
2020-03-31,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,7,1,1,0,NA,NA
2020-04-01,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,7,0,1,0,NA,NA
2020-04-02,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,11,4,1,0,NA,NA
2020-04-03,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,12,1,2,1,NA,NA
2020-04-04,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,17,5,2,0,NA,NA
2020-04-05,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,20,3,3,1,NA,NA
2020-04-06,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,21,1,3,0,NA,NA
2020-04-07,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,23,2,3,0,NA,NA
2020-04-08,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,24,1,3,0,NA,NA
2020-04-09,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,24,0,3,0,NA,NA
2020-04-10,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,24,0,3,0,NA,NA
2020-04-11,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,24,0,3,0,NA,NA
2020-04-12,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,24,0,3,0,NA,NA
2020-04-13,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,25,1,3,0,NA,NA
2020-04-14,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,25,0,3,0,NA,NA
2020-04-15,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,25,0,3,0,NA,NA
2020-04-16,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,26,1,3,0,NA,NA
2020-04-17,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,26,0,3,0,NA,NA
2020-04-18,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,26,0,3,0,NA,NA
2020-04-19,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,26,0,3,0,NA,NA
2020-04-20,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,26,0,3,0,NA,NA
2020-04-21,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,26,0,3,0,NA,NA
2020-04-22,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,27,1,3,0,NA,NA
2020-04-23,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,28,1,3,0,NA,NA
2020-04-24,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,30,2,4,1,NA,NA
2020-04-25,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,30,0,4,0,NA,NA
2020-04-26,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,30,0,4,0,NA,NA
2020-04-27,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,30,0,4,0,NA,NA
2020-04-28,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,1,4,0,NA,NA
2020-04-29,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-04-30,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-01,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-02,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-03,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-04,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-05,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-06,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-07,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-08,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-09,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-10,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,31,0,4,0,NA,NA
2020-05-11,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,32,1,4,0,NA,NA
2020-05-12,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,32,0,4,0,NA,NA
2020-05-13,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,32,0,4,0,NA,NA
2020-05-14,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,33,1,4,0,NA,NA
2020-05-15,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,33,0,4,0,NA,NA
2020-05-16,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,34,1,4,0,NA,NA
2020-05-17,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,34,0,4,0,NA,NA
2020-05-18,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,34,0,4,0,NA,NA
2020-05-19,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,34,0,4,0,NA,NA
2020-05-20,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,34,0,4,0,NA,NA
2020-05-21,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,34,0,4,0,NA,NA
2020-05-22,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,36,2,4,0,NA,NA
2020-05-23,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,36,0,4,0,NA,NA
2020-05-24,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,36,0,4,0,NA,NA
2020-05-25,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,36,0,4,0,NA,NA
2020-05-26,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,36,0,4,0,NA,NA
2020-05-27,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,37,1,4,0,NA,NA
2020-05-28,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,37,0,4,0,NA,NA
2020-05-29,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,37,0,4,0,NA,NA
2020-05-30,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,39,2,4,0,NA,NA
2020-05-31,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,39,0,4,0,NA,NA
2020-06-01,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,39,0,4,0,NA,NA
2020-06-02,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,40,1,4,0,NA,NA
2020-06-03,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,40,0,4,0,NA,NA
2020-06-04,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,42,2,4,0,NA,NA
2020-06-05,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,42,0,4,0,NA,NA
2020-06-06,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,42,0,4,0,NA,NA
2020-06-07,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,44,2,4,0,NA,NA
2020-06-08,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,46,2,4,0,NA,NA
2020-06-09,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,47,1,4,0,NA,NA
2020-06-10,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,47,0,4,0,NA,NA
2020-06-11,County,California,CA,Shasta,089,2020-06-13T01:48:41Z,N/A,48,1,4,0,NA,NA
2020-04-29,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-04-30,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-01,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-02,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-03,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-04,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-05,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-06,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-07,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-08,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-09,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-10,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-11,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-12,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-13,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-14,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-15,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-16,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-17,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-18,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-19,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-20,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-21,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-05-22,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,1,0,0,NA,NA
2020-05-23,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-24,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-25,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-26,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-27,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-28,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-29,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-30,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-05-31,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-01,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-02,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-03,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-04,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-05,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-06,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-07,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-08,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-09,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-10,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-06-11,County,California,CA,Sierra,091,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-21,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-22,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-23,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,1,0,0,NA,NA
2020-03-24,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-25,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-26,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-27,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-28,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-29,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-30,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-31,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-04-01,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-04-02,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-04-03,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-04-04,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-04-05,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-04-06,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,4,1,0,0,NA,NA
2020-04-07,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,4,0,0,0,NA,NA
2020-04-08,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,4,0,0,0,NA,NA
2020-04-09,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,4,0,0,0,NA,NA
2020-04-10,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,1,0,0,NA,NA
2020-04-11,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-12,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-13,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-14,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-15,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-16,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-17,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-18,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-19,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-20,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-21,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-22,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-23,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-24,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-25,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-26,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-27,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-28,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-29,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-04-30,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-01,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-02,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-03,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-04,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-05,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-06,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-07,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-08,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-09,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-10,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-11,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-12,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-13,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-14,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-15,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-16,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-17,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,5,0,0,0,NA,NA
2020-05-18,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,1,0,0,NA,NA
2020-05-19,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-20,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-21,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-22,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-23,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-24,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
