Date,National/State/County,State,County,fips,Last Update,Data Quality Grade,Total Cases,New Cases,Total Deaths,New Deaths
2020-03-25,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,2,0,0,0
2020-03-26,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,1,0,0
2020-03-27,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,0,0,0
2020-03-28,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,0,0,0
2020-03-29,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,0,0,0
2020-03-30,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,0,0,0
2020-03-31,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-01,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-02,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-03,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,4,1,0,0
2020-04-04,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,4,0,0,0
2020-04-05,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,4,0,0,0
2020-04-06,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,5,1,0,0
2020-04-07,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,5,0,0,0
2020-04-08,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,5,0,0,0
2020-04-09,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,8,3,0,0
2020-04-10,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,8,0,0,0
2020-04-11,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,8,0,0,0
2020-04-12,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,8,0,0,0
2020-04-13,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,9,1,0,0
2020-04-14,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,9,0,0,0
2020-04-15,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,11,2,0,0
2020-04-16,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,11,0,0,0
2020-04-17,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,12,1,0,0
2020-04-18,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,12,0,0,0
2020-04-19,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,12,0,0,0
2020-04-20,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,12,0,0,0
2020-04-21,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,12,0,0,0
2020-04-22,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,12,0,0,0
2020-04-23,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,1,0,0
2020-04-24,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-04-25,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-04-26,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-04-27,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-04-28,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-04-29,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-04-30,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-01,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-02,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-03,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-04,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-05,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-06,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-07,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-08,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-09,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-10,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-11,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-12,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-13,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-14,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-15,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-16,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-17,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-18,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-19,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-20,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-21,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-22,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-23,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-24,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-25,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,13,0,0,0
2020-05-26,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,2,0,0
2020-05-27,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-05-28,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-05-29,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-05-30,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-05-31,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-06-01,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-06-02,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-06-03,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,15,0,0,0
2020-06-04,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,16,1,0,0
2020-06-05,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,19,3,0,0
2020-06-06,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,19,0,0,0
2020-06-07,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,19,0,0,0
2020-06-08,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,19,0,0,0
2020-06-09,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,21,2,0,0
2020-06-10,County,CA,Calaveras,009,2020-06-11T18:58:07Z,B,21,0,0,0
2020-03-27,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-28,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-29,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-30,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-31,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-01,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-02,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-03,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,2,1,0,0
2020-04-04,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-05,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-06,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,1,0,0
2020-04-07,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-08,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-09,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-10,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-11,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-12,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-13,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-14,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-15,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-16,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-17,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-18,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-19,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-20,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-21,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-22,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-23,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-24,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-25,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-26,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-27,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-28,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-29,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-30,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-01,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-02,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-03,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-04,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-05,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-06,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-07,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-08,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-09,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-10,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-11,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-12,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-13,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-14,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-15,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-16,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-17,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-18,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-19,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-20,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,4,1,0,0
2020-05-21,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-22,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,1,0,0
2020-05-23,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-24,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-25,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-26,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-27,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-28,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-29,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-30,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-05-31,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,5,0,0,0
2020-06-01,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,2,0,0
2020-06-02,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-03,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-04,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-05,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-06,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-07,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-08,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-09,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-06-10,County,CA,Colusa,011,2020-06-11T18:58:07Z,B,7,0,0,0
2020-01-26,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-01-31,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-02,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-20,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-21,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-26,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-28,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-02-29,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-01,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-02,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,0,0,0,0
2020-03-03,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1,1,0,0
2020-03-04,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-05,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1,0,0,0
2020-03-06,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,4,3,0,0
2020-03-07,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,4,0,0,0
2020-03-08,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,9,5,0,0
2020-03-09,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,9,0,0,0
2020-03-10,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,10,1,0,0
2020-03-11,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,10,0,0,0
2020-03-12,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,17,7,0,0
2020-03-13,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,25,8,0,0
2020-03-14,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,29,4,0,0
2020-03-15,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,29,0,0,0
2020-03-16,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,34,5,0,0
2020-03-17,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,39,5,0,0
2020-03-18,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,41,2,0,0
2020-03-19,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,42,1,0,0
2020-03-20,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,46,4,1,1
2020-03-21,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,51,5,1,0
2020-03-22,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,61,10,1,0
2020-03-23,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,71,10,1,0
2020-03-24,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,86,15,1,0
2020-03-25,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,108,22,1,0
2020-03-26,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,131,23,1,0
2020-03-27,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,151,20,2,1
2020-03-28,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,168,17,3,1
2020-03-29,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,175,7,3,0
2020-03-30,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,187,12,3,0
2020-03-31,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,222,35,3,0
2020-04-01,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,250,28,3,0
2020-04-02,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,276,26,3,0
2020-04-03,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,307,31,5,2
2020-04-04,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,353,46,5,0
2020-04-05,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,386,33,6,1
2020-04-06,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,417,31,7,1
2020-04-07,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,442,25,7,0
2020-04-08,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,462,20,7,0
2020-04-09,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,484,22,8,1
2020-04-10,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,511,27,9,1
2020-04-11,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,530,19,11,2
2020-04-12,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,539,9,11,0
2020-04-13,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,552,13,11,0
2020-04-14,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,600,48,12,1
2020-04-15,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,615,15,14,2
2020-04-16,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,631,16,16,2
2020-04-17,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,648,17,19,3
2020-04-18,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,685,37,19,0
2020-04-19,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,693,8,20,1
2020-04-20,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,707,14,22,2
2020-04-21,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,749,42,22,0
2020-04-22,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,763,14,22,0
2020-04-23,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,770,7,23,1
2020-04-24,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,786,16,23,0
2020-04-25,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,805,19,25,2
2020-04-26,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,817,12,25,0
2020-04-27,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,820,3,25,0
2020-04-28,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,842,22,25,0
2020-04-29,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,862,20,25,0
2020-04-30,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,891,29,27,2
2020-05-01,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,907,16,28,1
2020-05-02,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,934,27,28,0
2020-05-03,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,945,11,28,0
2020-05-04,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,947,2,28,0
2020-05-05,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,969,22,29,1
2020-05-06,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,985,16,29,0
2020-05-07,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,999,14,29,0
2020-05-08,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1014,15,29,0
2020-05-09,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1036,22,31,2
2020-05-10,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1048,12,31,0
2020-05-11,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1048,0,32,1
2020-05-12,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1066,18,32,0
2020-05-13,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1080,14,33,1
2020-05-14,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1089,9,33,0
2020-05-15,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1100,11,33,0
2020-05-16,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1121,21,33,0
2020-05-17,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1146,25,33,0
2020-05-18,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1155,9,33,0
2020-05-19,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1192,37,33,0
2020-05-20,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1209,17,33,0
2020-05-21,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1234,25,36,3
2020-05-22,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1259,25,36,0
2020-05-23,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1296,37,36,0
2020-05-24,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1321,25,36,0
2020-05-25,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1336,15,37,1
2020-05-26,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1353,17,37,0
2020-05-27,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1375,22,37,0
2020-05-28,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1384,9,37,0
2020-05-29,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1404,20,37,0
2020-05-30,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1426,22,37,0
2020-05-31,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1450,24,37,0
2020-06-01,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1468,18,37,0
2020-06-02,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1506,38,37,0
2020-06-03,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1513,7,38,1
2020-06-04,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1547,34,38,0
2020-06-05,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1577,30,38,0
2020-06-06,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1633,56,38,0
2020-06-07,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1668,35,39,1
2020-06-08,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1706,38,40,1
2020-06-09,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1774,68,43,3
2020-06-10,County,CA,Contra Costa,013,2020-06-11T18:58:07Z,B,1798,24,43,0
2020-04-02,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-03,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,1,0,0,0
2020-04-04,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,1,0,0
2020-04-05,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-06,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-07,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-08,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-09,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-10,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-11,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-12,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-13,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-14,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-15,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-16,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-17,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-18,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-19,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-20,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-21,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-22,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-23,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-24,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-25,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,2,0,0,0
2020-04-26,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,1,0,0
2020-04-27,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-28,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-29,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-04-30,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-01,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-02,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-03,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-04,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-05,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-06,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-07,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-08,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-09,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-10,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-11,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-12,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,3,0,0,0
2020-05-13,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,4,1,0,0
2020-05-14,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,4,0,0,0
2020-05-15,County,CA,Del Norte,015,2020-06-11T18:58:07Z,B,4,0,0,0
